,experiment,num,iterations
200,uniform_biased_RRT_biased_off_center_disconnected_filter,98,170.04302121861008
201,uniform_biased_RRT_biased_off_center_disconnected_filter,99,168.19187779433682
202,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,-1,180.50098522167488
203,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,0,180.27144174608054
204,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,1,180.26764816912043
205,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,10,180.11990718624173
206,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,11,180.52886405959032
207,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,12,180.32301371872936
208,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,13,180.22994371482176
209,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,14,180.70972871842844
210,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,15,180.43873281530185
211,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,16,180.24026321830286
212,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,17,180.21350876050283
213,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,18,180.30873786407767
214,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,19,181.37738687651893
215,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,2,180.68535595721136
216,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,20,180.48056718830358
217,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,21,180.55892335622386
218,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,22,180.66867265638243
219,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,23,180.72166610111978
220,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,24,180.16877668739232
221,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,25,180.26660807148613
222,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,26,180.30705122967564
223,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,27,180.95333628907116
224,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,28,180.0012388864597
225,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,29,180.04504008803647
226,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,3,180.46564175902753
227,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,30,180.31387583477616
228,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,31,180.0012338570371
229,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,32,180.9741340732122
230,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,33,180.5599043443603
231,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,34,180.6608320072744
232,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,35,180.66987299917338
233,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,36,180.2354782077704
234,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,37,180.21950216004936
235,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,38,180.6274607703281
236,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,39,180.5774871185097
237,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,4,180.50656455142231
238,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,40,180.96257622587922
239,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,41,180.19976279227382
240,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,42,180.71977748256393
241,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,43,180.22135262847016
242,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,44,180.5228164867517
243,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,45,180.46785741781508
244,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,46,180.7999407670665
245,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,47,180.08475077651235
246,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,48,180.80793210945617
247,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,49,180.378459056071
248,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,5,180.7387902497743
249,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,50,180.37096891079062
250,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,51,180.5761656530553
251,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,52,180.46572822522594
252,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,53,180.54816258351894
253,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,54,180.1457675037419
254,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,55,180.65711451559574
255,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,56,180.48246297739672
256,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,57,180.86425709379344
257,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,58,180.3761419799311
258,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,59,180.50257090728147
259,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,6,180.5152554612746
260,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,60,180.17517036519308
261,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,61,179.99982190560996
262,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,62,179.92255090280446
263,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,63,180.6952856929733
264,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,64,180.44026960024792
265,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,65,180.7251229220323
266,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,66,180.9704899323388
267,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,67,180.28994908852027
268,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,68,180.44555155112712
269,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,69,180.0761008296107
270,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,7,180.97529940119762
271,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,70,180.23642885611798
272,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,71,180.37555938037866
273,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,72,180.4989708012503
274,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,73,180.90272629931636
275,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,74,180.3351112592716
276,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,75,180.5158880039412
277,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,76,180.3906904195058
278,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,77,180.3425952045134
279,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,78,180.47533122002764
280,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,79,180.4457782464109
281,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,8,180.22353020769907
282,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,80,180.352099533437
283,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,81,180.25779537580428
284,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,82,180.36047283835833
285,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,83,180.805837013943
286,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,84,180.29395935132072
287,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,85,180.15106306306308
288,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,86,180.03391959798995
289,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,87,180.48906717004877
290,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,88,180.4138457622805
291,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,89,180.4029820261438
292,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,9,180.20772733950346
293,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,90,180.3682214331827
294,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,91,180.51203590371276
295,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,92,180.0831573818418
296,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,93,180.0378849600782
297,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,94,180.68631596064722
298,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,95,180.41660122506676
299,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,96,180.6628490743646
300,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,97,180.4392957746479
301,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,98,181.1826324956457
302,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,99,180.55804031190232
303,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,-1,179.7053848322526
304,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,0,180.02519113899234
305,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,1,179.23104975253972
306,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,10,179.34797734627833
307,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,11,180.30292532717476
308,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,12,179.84545533921244
309,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,13,180.68115784908935
310,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,14,179.52038820887955
311,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,15,178.77437739089703
312,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,16,179.26895258505223
313,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,17,179.16908366533863
314,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,18,179.99232881901696
315,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,19,179.6554028614458
316,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,2,180.14625245625527
317,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,20,179.79600783509002
318,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,21,180.2290658727205
319,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,22,180.1913381349507
320,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,23,180.03109338242814
321,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,24,180.64890126280204
322,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,25,179.6901348714904
323,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,26,179.48270019618334
324,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,27,180.196201188455
325,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,28,179.72215623572407
326,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,29,180.00226133123587
327,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,3,179.26834023884962
328,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,30,179.30272239263803
329,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,31,179.80863714598655
330,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,32,179.69290071162317
331,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,33,179.9094677343382
332,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,34,180.4076865109269
333,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,35,179.7382775119617
334,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,36,179.46389239935007
335,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,37,179.6997142403556
336,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,38,178.72868553568327
337,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,39,179.89044720825615
338,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,4,179.5114256637987
339,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,40,179.77214778725133
340,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,41,179.1816115378586
341,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,42,179.06175316179676
342,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,43,180.53075005194265
343,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,44,180.2233865947292
344,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,45,179.75047784535187
345,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,46,179.3925
346,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,47,179.26815736381977
347,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,48,179.87169548797456
348,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,49,179.25613509691374
349,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,5,178.94611498676932
350,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,50,180.69912988782892
351,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,51,180.36364514882104
352,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,52,180.05803370280256
353,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,53,179.92588213895962
354,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,54,179.99265515975029
355,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,55,179.73394073256028
356,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,56,180.37869355545814
