,experiment,num,iterations
211,uniform_biased___off_center_connected,16,210.42540478026214
212,uniform_biased___off_center_connected,17,211.21238768877845
213,uniform_biased___off_center_connected,18,210.73724441047202
214,uniform_biased___off_center_connected,19,210.69474899019042
215,uniform_biased___off_center_connected,2,209.8677861416715
216,uniform_biased___off_center_connected,20,210.6936815824851
217,uniform_biased___off_center_connected,21,211.8327931363203
218,uniform_biased___off_center_connected,22,210.5117217524981
219,uniform_biased___off_center_connected,23,209.70823665893272
220,uniform_biased___off_center_connected,24,209.98167791706845
221,uniform_biased___off_center_connected,25,210.1831094049904
222,uniform_biased___off_center_connected,26,210.056389530408
223,uniform_biased___off_center_connected,27,210.78363914373088
224,uniform_biased___off_center_connected,28,210.33052147239263
225,uniform_biased___off_center_connected,29,210.3756959109234
226,uniform_biased___off_center_connected,3,210.92626552053486
227,uniform_biased___off_center_connected,30,211.02183908045976
228,uniform_biased___off_center_connected,31,210.63152860149225
229,uniform_biased___off_center_connected,32,210.81971614883008
230,uniform_biased___off_center_connected,33,211.05899253016665
231,uniform_biased___off_center_connected,34,210.84274193548387
232,uniform_biased___off_center_connected,35,211.6446583253128
233,uniform_biased___off_center_connected,36,210.80953296175284
234,uniform_biased___off_center_connected,37,211.08149990434285
235,uniform_biased___off_center_connected,38,211.25028746646225
236,uniform_biased___off_center_connected,39,209.81798880524994
237,uniform_biased___off_center_connected,4,210.1221064814815
238,uniform_biased___off_center_connected,40,210.86059443911793
239,uniform_biased___off_center_connected,41,209.94069097888675
240,uniform_biased___off_center_connected,42,210.85908742331287
241,uniform_biased___off_center_connected,43,211.15206579954094
242,uniform_biased___off_center_connected,44,210.44311838306064
243,uniform_biased___off_center_connected,45,210.39063403353248
244,uniform_biased___off_center_connected,46,209.71739549219802
245,uniform_biased___off_center_connected,47,210.68007662835248
246,uniform_biased___off_center_connected,48,210.85394333843797
247,uniform_biased___off_center_connected,49,210.62047846889953
248,uniform_biased___off_center_connected,5,210.5909178003449
249,uniform_biased___off_center_connected,50,210.09865384615384
250,uniform_biased___off_center_connected,51,209.7825004786521
251,uniform_biased___off_center_connected,52,210.08785082660515
252,uniform_biased___off_center_connected,53,210.92837941628264
253,uniform_biased___off_center_connected,54,210.32576923076923
254,uniform_biased___off_center_connected,55,210.1946425130083
255,uniform_biased___off_center_connected,56,210.81067026194145
256,uniform_biased___off_center_connected,57,210.32168905950095
257,uniform_biased___off_center_connected,58,210.60599078341014
258,uniform_biased___off_center_connected,59,210.2036286431191
259,uniform_biased___off_center_connected,6,210.78915085298064
260,uniform_biased___off_center_connected,60,210.1295585412668
261,uniform_biased___off_center_connected,61,211.44540229885058
262,uniform_biased___off_center_connected,62,210.53868249712752
263,uniform_biased___off_center_connected,63,210.94836852207294
264,uniform_biased___off_center_connected,64,210.71030534351146
265,uniform_biased___off_center_connected,65,210.55241935483872
266,uniform_biased___off_center_connected,66,210.14772727272728
267,uniform_biased___off_center_connected,67,210.1393741601075
268,uniform_biased___off_center_connected,68,209.3972629144179
269,uniform_biased___off_center_connected,69,210.82216247359324
270,uniform_biased___off_center_connected,7,209.99672573189522
271,uniform_biased___off_center_connected,70,211.91897044804577
272,uniform_biased___off_center_connected,71,210.3792837889873
273,uniform_biased___off_center_connected,72,210.77667304015296
274,uniform_biased___off_center_connected,73,211.2509083954867
275,uniform_biased___off_center_connected,74,209.96017699115043
276,uniform_biased___off_center_connected,75,210.63802383698578
277,uniform_biased___off_center_connected,76,211.7375600384246
278,uniform_biased___off_center_connected,77,210.28450758302938
279,uniform_biased___off_center_connected,78,211.04628035953337
280,uniform_biased___off_center_connected,79,209.63216407897258
281,uniform_biased___off_center_connected,8,210.4381245196003
282,uniform_biased___off_center_connected,80,210.93716577540107
283,uniform_biased___off_center_connected,81,210.56028368794327
284,uniform_biased___off_center_connected,82,210.6130518234165
285,uniform_biased___off_center_connected,83,210.0413047674194
286,uniform_biased___off_center_connected,84,210.56385634722488
287,uniform_biased___off_center_connected,85,210.3175182481752
288,uniform_biased___off_center_connected,86,210.39259685462218
289,uniform_biased___off_center_connected,87,210.3339738662567
290,uniform_biased___off_center_connected,88,210.0540280715247
291,uniform_biased___off_center_connected,89,210.8121153846154
292,uniform_biased___off_center_connected,9,209.44784449576596
293,uniform_biased___off_center_connected,90,210.8872021521906
294,uniform_biased___off_center_connected,91,210.3383487654321
295,uniform_biased___off_center_connected,92,211.04344497607656
296,uniform_biased___off_center_connected,93,210.36641074856047
297,uniform_biased___off_center_connected,94,209.79668529581807
298,uniform_biased___off_center_connected,95,210.60250240615977
299,uniform_biased___off_center_connected,96,210.38091588426903
300,uniform_biased___off_center_connected,97,210.76561604584526
301,uniform_biased___off_center_connected,98,211.47719432732848
302,uniform_biased___off_center_connected,99,211.33946008041355
303,uniform_biased_grid-walk_biased_off_center_connected_multiple,-1,178.0319107282694
304,uniform_biased_grid-walk_biased_off_center_connected_multiple,0,178.04975514201763
305,uniform_biased_grid-walk_biased_off_center_connected_multiple,1,177.27345739471107
306,uniform_biased_grid-walk_biased_off_center_connected_multiple,10,177.79369122257054
307,uniform_biased_grid-walk_biased_off_center_connected_multiple,11,178.29204233633868
308,uniform_biased_grid-walk_biased_off_center_connected_multiple,12,177.56605252842022
309,uniform_biased_grid-walk_biased_off_center_connected_multiple,13,177.96610501567397
310,uniform_biased_grid-walk_biased_off_center_connected_multiple,14,178.04369978444052
311,uniform_biased_grid-walk_biased_off_center_connected_multiple,15,178.2005876591577
312,uniform_biased_grid-walk_biased_off_center_connected_multiple,16,177.85403605015674
313,uniform_biased_grid-walk_biased_off_center_connected_multiple,17,177.84436178543461
314,uniform_biased_grid-walk_biased_off_center_connected_multiple,18,177.85773074661964
315,uniform_biased_grid-walk_biased_off_center_connected_multiple,19,177.74446404076033
316,uniform_biased_grid-walk_biased_off_center_connected_multiple,2,178.08094864758917
317,uniform_biased_grid-walk_biased_off_center_connected_multiple,20,178.000196001568
318,uniform_biased_grid-walk_biased_off_center_connected_multiple,21,178.13389531464418
319,uniform_biased_grid-walk_biased_off_center_connected_multiple,22,177.969631661442
320,uniform_biased_grid-walk_biased_off_center_connected_multiple,23,177.73309817754262
321,uniform_biased_grid-walk_biased_off_center_connected_multiple,24,177.85613484907879
322,uniform_biased_grid-walk_biased_off_center_connected_multiple,25,178.26640548481882
323,uniform_biased_grid-walk_biased_off_center_connected_multiple,26,178.08253283669868
324,uniform_biased_grid-walk_biased_off_center_connected_multiple,27,178.41927899686522
325,uniform_biased_grid-walk_biased_off_center_connected_multiple,28,177.9494712103408
326,uniform_biased_grid-walk_biased_off_center_connected_multiple,29,177.5512443660592
327,uniform_biased_grid-walk_biased_off_center_connected_multiple,3,177.8108848864526
328,uniform_biased_grid-walk_biased_off_center_connected_multiple,30,178.11030564263322
329,uniform_biased_grid-walk_biased_off_center_connected_multiple,31,177.6126567398119
330,uniform_biased_grid-walk_biased_off_center_connected_multiple,32,178.05795966320736
331,uniform_biased_grid-walk_biased_off_center_connected_multiple,33,178.17114291315428
332,uniform_biased_grid-walk_biased_off_center_connected_multiple,34,177.82112068965517
333,uniform_biased_grid-walk_biased_off_center_connected_multiple,35,178.42829153605015
334,uniform_biased_grid-walk_biased_off_center_connected_multiple,36,177.8568070519099
335,uniform_biased_grid-walk_biased_off_center_connected_multiple,37,178.08522727272728
336,uniform_biased_grid-walk_biased_off_center_connected_multiple,38,177.51656537933738
337,uniform_biased_grid-walk_biased_off_center_connected_multiple,39,177.53948657652361
338,uniform_biased_grid-walk_biased_off_center_connected_multiple,4,177.90266353309832
339,uniform_biased_grid-walk_biased_off_center_connected_multiple,40,178.08232065856527
340,uniform_biased_grid-walk_biased_off_center_connected_multiple,41,177.85540752351096
341,uniform_biased_grid-walk_biased_off_center_connected_multiple,42,177.10562414266118
342,uniform_biased_grid-walk_biased_off_center_connected_multiple,43,177.61806780325298
343,uniform_biased_grid-walk_biased_off_center_connected_multiple,44,178.06798589341693
344,uniform_biased_grid-walk_biased_off_center_connected_multiple,45,178.33869070952568
345,uniform_biased_grid-walk_biased_off_center_connected_multiple,46,177.39631517052138
346,uniform_biased_grid-walk_biased_off_center_connected_multiple,47,178.30611045828437
347,uniform_biased_grid-walk_biased_off_center_connected_multiple,48,178.09244026635332
348,uniform_biased_grid-walk_biased_off_center_connected_multiple,49,178.030968247746
349,uniform_biased_grid-walk_biased_off_center_connected_multiple,5,177.89237404430503
350,uniform_biased_grid-walk_biased_off_center_connected_multiple,50,178.31537708129284
351,uniform_biased_grid-walk_biased_off_center_connected_multiple,51,177.88643038966126
352,uniform_biased_grid-walk_biased_off_center_connected_multiple,52,177.6292377033118
353,uniform_biased_grid-walk_biased_off_center_connected_multiple,53,177.77173061863743
354,uniform_biased_grid-walk_biased_off_center_connected_multiple,54,177.7581340650725
355,uniform_biased_grid-walk_biased_off_center_connected_multiple,55,177.99823564007056
356,uniform_biased_grid-walk_biased_off_center_connected_multiple,56,177.727041315841
357,uniform_biased_grid-walk_biased_off_center_connected_multiple,57,177.56840454723638
358,uniform_biased_grid-walk_biased_off_center_connected_multiple,58,178.0101840971406
359,uniform_biased_grid-walk_biased_off_center_connected_multiple,59,177.75269449343523
360,uniform_biased_grid-walk_biased_off_center_connected_multiple,6,177.88989028213166
361,uniform_biased_grid-walk_biased_off_center_connected_multiple,60,178.00705329153604
362,uniform_biased_grid-walk_biased_off_center_connected_multiple,61,178.29502740798748
363,uniform_biased_grid-walk_biased_off_center_connected_multiple,62,177.92316738533907
364,uniform_biased_grid-walk_biased_off_center_connected_multiple,63,177.79302234417875
365,uniform_biased_grid-walk_biased_off_center_connected_multiple,64,177.80744368266406
366,uniform_biased_grid-walk_biased_off_center_connected_multiple,65,178.05801646413173
367,uniform_biased_grid-walk_biased_off_center_connected_multiple,66,178.0605407523511
368,uniform_biased_grid-walk_biased_off_center_connected_multiple,67,177.52664576802508
369,uniform_biased_grid-walk_biased_off_center_connected_multiple,68,178.1916144200627
370,uniform_biased_grid-walk_biased_off_center_connected_multiple,69,177.91669933359466
371,uniform_biased_grid-walk_biased_off_center_connected_multiple,7,177.59141681363903
372,uniform_biased_grid-walk_biased_off_center_connected_multiple,70,177.87218192511273
373,uniform_biased_grid-walk_biased_off_center_connected_multiple,71,178.0241034685479
374,uniform_biased_grid-walk_biased_off_center_connected_multiple,72,178.0719325754606
375,uniform_biased_grid-walk_biased_off_center_connected_multiple,73,178.44414009000195
376,uniform_biased_grid-walk_biased_off_center_connected_multiple,74,177.53106016068978
377,uniform_biased_grid-walk_biased_off_center_connected_multiple,75,177.49627597020776
378,uniform_biased_grid-walk_biased_off_center_connected_multiple,76,177.5175318315377
379,uniform_biased_grid-walk_biased_off_center_connected_multiple,77,178.43388834476005
380,uniform_biased_grid-walk_biased_off_center_connected_multiple,78,178.0103901195844
381,uniform_biased_grid-walk_biased_off_center_connected_multiple,79,178.0666013712047
382,uniform_biased_grid-walk_biased_off_center_connected_multiple,8,177.7680250783699
383,uniform_biased_grid-walk_biased_off_center_connected_multiple,80,178.1127009016072
384,uniform_biased_grid-walk_biased_off_center_connected_multiple,81,177.62779302234418
385,uniform_biased_grid-walk_biased_off_center_connected_multiple,82,178.31577916992953
386,uniform_biased_grid-walk_biased_off_center_connected_multiple,83,177.80156709108718
387,uniform_biased_grid-walk_biased_off_center_connected_multiple,84,177.905368338558
388,uniform_biased_grid-walk_biased_off_center_connected_multiple,85,178.16696061140505
389,uniform_biased_grid-walk_biased_off_center_connected_multiple,86,177.46775142128993
390,uniform_biased_grid-walk_biased_off_center_connected_multiple,87,177.53008034489517
391,uniform_biased_grid-walk_biased_off_center_connected_multiple,88,177.99588316016468
392,uniform_biased_grid-walk_biased_off_center_connected_multiple,89,177.68593260188086
393,uniform_biased_grid-walk_biased_off_center_connected_multiple,9,177.70045089198197
394,uniform_biased_grid-walk_biased_off_center_connected_multiple,90,177.5573385518591
395,uniform_biased_grid-walk_biased_off_center_connected_multiple,91,177.47383891828335
396,uniform_biased_grid-walk_biased_off_center_connected_multiple,92,177.6377891023128
397,uniform_biased_grid-walk_biased_off_center_connected_multiple,93,177.92343841785785
398,uniform_biased_grid-walk_biased_off_center_connected_multiple,94,177.64427032321254
399,uniform_biased_grid-walk_biased_off_center_connected_multiple,95,177.95397571484528
400,uniform_biased_grid-walk_biased_off_center_connected_multiple,96,177.52557319223985
401,uniform_biased_grid-walk_biased_off_center_connected_multiple,97,178.1437806072478
402,uniform_biased_grid-walk_biased_off_center_connected_multiple,98,178.04329937304075
403,uniform_biased_grid-walk_biased_off_center_connected_multiple,99,177.68587105624144
404,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,-1,178.52316450726346
405,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,0,178.1102825745683
406,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,1,177.60471050049068
407,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,10,177.5082482325216
408,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,11,177.65456329735034
409,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,12,178.28434065934067
410,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,13,177.96662740478996
411,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,14,178.03576341127922
412,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,15,177.8095238095238
413,uniform_biased_grid-walk_biased_off_center_connected_multiple_filter,16,177.8666013712047
