,experiment,num,entropy
378,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,76,-0.6812057588596077
379,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,77,-0.49659951976127265
380,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,78,-0.5709937227452025
381,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,79,-0.466722114373013
382,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,8,-0.5681700932079684
383,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,80,-0.4147013239472829
384,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,81,-0.5318039380450739
385,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,82,-0.6670513315363592
386,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,83,-0.4878625169753333
387,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,84,-0.408355889771933
388,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,85,-0.5380070624024598
389,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,86,-0.5972336613213873
390,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,87,-0.5599493029346738
391,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,88,-0.46375447370876305
392,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,89,-0.6328366734776797
393,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,9,-0.5854429715611751
394,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,90,-0.5224574680413883
395,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,91,-0.4592272849151839
396,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,92,-0.6330135467280619
397,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,93,-0.5122266895954036
398,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,94,-0.5200541119634148
399,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,95,-0.7810389038664987
400,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,96,-0.4927405530977095
401,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,97,-0.5841824814633768
402,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,98,-0.6781839960556149
403,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,99,-0.4753023316785334
404,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,-1,-0.7401782143213802
405,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,0,-0.6435816745007731
406,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,1,-0.5656510697054562
407,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,10,-0.5117336642000581
408,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,11,-0.7994917549696845
409,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,12,-0.6591629021470395
410,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,13,-0.698503530199056
411,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,14,-0.5513345408961892
412,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,15,-0.6479404442256881
413,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,16,-0.5570722232601173
414,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,17,-0.6903149414613341
415,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,18,-0.5939837360502688
416,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,19,-0.6977412655257776
417,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,2,-0.49831011889308163
418,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,20,-0.6427187585020298
419,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,21,-0.688631928972032
420,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,22,-0.5330419022128439
421,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,23,-0.624573605613868
422,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,24,-0.7103239538039264
423,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,25,-0.7011388113358311
424,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,26,-0.6838367157624059
425,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,27,-0.5420888310972789
426,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,28,-0.4742291321746758
427,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,29,-0.7000714464049819
428,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,3,-0.6483126332450502
429,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,30,-0.5650394526248161
430,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,31,-0.6417743174887309
431,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,32,-0.5910942639669502
432,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,33,-0.6483356280515677
433,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,34,-0.7428573118105113
434,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,35,-0.6926394108953877
435,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,36,-0.7199104088320011
436,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,37,-0.8376335961312056
437,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,38,-0.6526646944206109
438,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,39,-0.7548445658785806
439,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,4,-0.5228831243229218
440,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,40,-0.6201744662366653
441,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,41,-0.7761419654667934
442,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,42,-0.6664890812158932
443,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,43,-0.7338964216808462
444,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,44,-0.5951965340673149
445,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,45,-0.6482801498576638
446,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,46,-0.6771198582448485
447,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,47,-0.5848020523138674
448,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,48,-0.6423911177930511
449,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,49,-0.62077953614234
450,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,5,-0.5751223020923747
451,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,50,-0.5599477747897168
452,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,51,-0.5523148070687119
453,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,52,-0.6575601942391782
454,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,53,-0.5588200729933842
455,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,54,-0.4616621111597821
456,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,55,-0.5929669760635988
457,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,56,-0.7009565732033908
458,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,57,-0.6295067026569919
459,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,58,-0.6932016645825677
460,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,59,-0.5929064904356998
461,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,6,-0.5393254857324611
462,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,60,-0.4725916909329155
463,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,61,-0.8833150491677152
464,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,62,-0.5439554041379039
465,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,63,-0.8083610905365629
466,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,64,-0.5549078417589162
467,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,65,-0.5319816490564651
468,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,66,-0.761546395048709
469,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,67,-0.7388391352695729
470,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,68,-0.6048268123477244
471,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,69,-0.6438323493375501
472,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,7,-0.5691777926291159
473,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,70,-0.7321730872782256
474,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,71,-0.6085830247281032
475,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,72,-0.5516159234650242
476,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,73,-0.6139848951298266
477,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,74,-0.6816561116201381
478,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,75,-0.5611506589408304
479,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,76,-0.5400229649247771
480,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,77,-0.6174597319102201
481,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,78,-0.6702282446750658
482,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,79,-0.5626436207078975
483,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,8,-0.6215383684730643
484,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,80,-0.6488117135364
485,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,81,-0.6362167884242043
486,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,82,-0.616428671647443
487,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,83,-0.7369006748458714
488,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,84,-0.6193914376135287
489,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,85,-0.563991113066608
490,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,86,-0.5436759887999513
491,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,87,-0.582778965288548
492,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,88,-0.488120335701501
493,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,89,-0.621829023350298
494,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,9,-0.7974801151903526
495,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,90,-0.6464138484042415
496,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,91,-0.5631328875638505
497,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,92,-0.749120755063347
498,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,93,-0.5457054723844001
499,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,94,-0.6310847568751548
500,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,95,-0.5638318899745264
501,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,96,-0.543829574330532
502,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,97,-0.6185240016444683
503,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,98,-0.7156959089887407
504,uniform_biased_RRT_biased_off_center_disconnected_filter_ch_bandit,99,-0.5894669528210327
505,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,-1,-0.28324647503777994
506,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,0,-0.3309235443289695
507,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,1,-0.24183758470573274
508,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,10,-0.2802485915893461
509,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,11,-0.2990977440778626
510,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,12,-0.329317189058524
511,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,13,-0.24370106936557123
512,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,14,-0.3407010399960833
513,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,15,-0.2521767796725026
514,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,16,-0.3097683465113864
515,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,17,-0.33274463333575194
516,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,18,-0.30401728650275384
517,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,19,-0.22558024785971093
518,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,2,-0.31876436719979784
519,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,20,-0.20397807852249766
520,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,21,-0.2727172868530451
521,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,22,-0.19680359930858768
522,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,23,-0.19431978348729134
523,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,24,-0.3000634490361297
524,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,25,-0.27267789469284326
525,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,26,-0.16653308743342987
526,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,27,-0.2865186423541878
527,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,28,-0.33548670966471555
528,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,29,-0.19335233812208685
529,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,3,-0.4263580692694273
530,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,30,-0.3311940085022464
531,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,31,-0.24136840503161155
532,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,32,-0.23657167187472924
533,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,33,-0.2874588685923887
534,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,34,-0.2953363836654807
535,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,35,-0.24010396168191023
536,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,36,-0.37117948077175067
537,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,37,-0.2742755943518199
538,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,38,-0.3430896752766813
539,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,39,-0.4257402534614637
540,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,4,-0.2572983819609487
541,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,40,-0.31986615509834065
542,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,41,-0.3461147932542997
543,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,42,-0.20199579591353536
544,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,43,-0.3559999748957589
545,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,44,-0.24255822436979987
546,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,45,-0.239900580237638
547,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,46,-0.303054327610915
548,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,47,-0.2555359689562437
549,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,48,-0.3796036854535492
550,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,49,-0.2679613300893648
551,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,5,-0.25160127654758957
552,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,50,-0.3083821469933283
553,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,51,-0.35080132025569016
554,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,52,-0.2737403965360214
555,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,53,-0.22103678921311584
556,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,54,-0.2623270351256522
557,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,55,-0.2659757645216084
558,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,56,-0.33898608456783724
559,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,57,-0.2124110339503629
560,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,58,-0.25000191546138323
561,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,59,-0.3181741323280953
562,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,6,-0.18962428489981317
563,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,60,-0.21655889840683584
564,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,61,-0.280563097748684
565,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,62,-0.38790566801815524
566,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,63,-0.2704072162718626
567,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,64,-0.314916124000524
568,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,65,-0.3462982753849846
569,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,66,-0.30371771316684343
570,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,67,-0.20790206864789088
571,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,68,-0.263274496944139
572,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,69,-0.2668567536274357
573,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,7,-0.34106542918407123
574,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,70,-0.35656448738632474
575,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,71,-0.42353590409819936
576,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,72,-0.20974291256566863
577,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,73,-0.35136980055944783
578,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,74,-0.23196539424245258
579,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,75,-0.23793606195947894
580,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,76,-0.24831981437064038
581,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,77,-0.2589716456318522
582,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,78,-0.2461514242334283
583,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,79,-0.16529045196831949
584,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,8,-0.3912646436782712
585,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,80,-0.2875386708539444
586,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,81,-0.255912605653019
587,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,82,-0.31019161467974266
588,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,83,-0.22040808012628732
589,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,84,-0.3200375189573922
590,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,85,-0.33726670968346556
591,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,86,-0.3068113376462059
592,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,87,-0.34156814640981675
593,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,88,-0.3394019186668953
594,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,89,-0.38055358795297994
595,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,9,-0.28384734517862253
596,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,90,-0.39869975632979265
597,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,91,-0.31959020576484837
598,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,92,-0.2956195072745434
599,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,93,-0.26524429631995466
600,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,94,-0.2141128988660993
601,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,95,-0.42658774867626226
602,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,96,-0.34986494866244483
603,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,97,-0.33697604286718136
604,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,98,-0.2696435777863183
605,uniform_biased_grid-walk_biased_off_center_disconnected_multiple,99,-0.29592321368367175
606,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,-1,-0.1903070480289528
607,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,0,-0.14474099316144032
608,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,1,-0.14586930705998863
609,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,10,-0.11646627157563674
610,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,11,-0.17090644906749217
611,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,12,-0.2491297269285826
612,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,13,-0.14201518014225506
613,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,14,-0.1339439976650575
614,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,15,-0.1856056636642973
615,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,16,-0.15996212124175418
616,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,17,-0.17340177521184885
617,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,18,-0.13833026209507007
618,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,19,-0.14343844796625024
619,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,2,-0.14643019890188375
620,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,20,-0.23829392023268797
621,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,21,-0.21649453688005876
622,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,22,-0.10947022342628443
623,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,23,-0.2061378709020423
624,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,24,-0.1521636761010931
625,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,25,-0.2262767576863966
626,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,26,-0.2219271814230921
627,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,27,-0.1544386909947702
628,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,28,-0.1878608544759068
629,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,29,-0.14338116415531416
630,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,3,-0.13384284057920637
631,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,30,-0.1284285038358355
632,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,31,-0.17722556025364947
633,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,32,-0.14147115028936058
634,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,33,-0.22657193611670795
635,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,34,-0.13428999514322007
636,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,35,-0.25248410640604657
637,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,36,-0.15021476494609529
638,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,37,-0.2512534497987996
639,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,38,-0.19103761823677237
640,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,39,-0.16125533476486043
641,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,4,-0.10879937406689887
642,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,40,-0.2798241781783978
643,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,41,-0.16360707983092046
644,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,42,-0.15387788172963388
645,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,43,-0.20757680559969857
646,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,44,-0.19417813744850074
647,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,45,-0.1810987494291748
648,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,46,-0.2374802300030083
649,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,47,-0.23696362493346929
650,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,48,-0.16908415168713695
651,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,49,-0.13258640406926359
652,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,5,-0.13234856516973906
653,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,50,-0.15975887084455356
654,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,51,-0.17758274192468926
655,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,52,-0.16495985603871563
656,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,53,-0.16462561439535744
657,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,54,-0.18499884328372238
658,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,55,-0.20176652207537285
659,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,56,-0.1365422665897982
660,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,57,-0.23819668680212822
661,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,58,-0.12716957303941118
662,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,59,-0.2012316576621287
663,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,6,-0.1762701732795826
664,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,60,-0.14601382101578322
665,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,61,-0.145663954092615
666,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,62,-0.13371605813401596
667,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,63,-0.1667881205004863
668,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,64,-0.13278368717563982
669,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,65,-0.1735066192004889
670,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,66,-0.12799704926307462
671,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,67,-0.1472978443381093
672,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,68,-0.14634531206024254
673,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,69,-0.15000918031163019
674,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,7,-0.1716721185687588
675,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,70,-0.140324631610948
676,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,71,-0.18356635111206326
677,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,72,-0.16969917817037336
678,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,73,-0.19911386122024471
679,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,74,-0.10947108730707149
680,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,75,-0.19695058818440786
681,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,76,-0.18247191631364926
682,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,77,-0.24977040254962501
683,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,78,-0.12697490847705062
684,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,79,-0.1407783206071545
685,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,8,-0.12451569410048116
686,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,80,-0.24154297312673081
687,uniform_biased_grid-walk_biased_off_center_disconnected_multiple_filter,81,-0.1518188767245844
