,experiment,num,variance
267,uniform_biased_RRT_biased_off_center_disconnected_filter,67,0.22742017161821812
268,uniform_biased_RRT_biased_off_center_disconnected_filter,68,0.3905998073081982
269,uniform_biased_RRT_biased_off_center_disconnected_filter,69,0.20894127136347573
270,uniform_biased_RRT_biased_off_center_disconnected_filter,7,0.1917733878857416
271,uniform_biased_RRT_biased_off_center_disconnected_filter,70,0.20295887064224513
272,uniform_biased_RRT_biased_off_center_disconnected_filter,71,0.2735980697363052
273,uniform_biased_RRT_biased_off_center_disconnected_filter,72,0.19020138461160166
274,uniform_biased_RRT_biased_off_center_disconnected_filter,73,0.4389031423233162
275,uniform_biased_RRT_biased_off_center_disconnected_filter,74,0.2981257385615632
276,uniform_biased_RRT_biased_off_center_disconnected_filter,75,0.23527386630050884
277,uniform_biased_RRT_biased_off_center_disconnected_filter,76,0.27723609667991733
278,uniform_biased_RRT_biased_off_center_disconnected_filter,77,0.21698368881806115
279,uniform_biased_RRT_biased_off_center_disconnected_filter,78,0.20219419463820504
280,uniform_biased_RRT_biased_off_center_disconnected_filter,79,0.28666539276210873
281,uniform_biased_RRT_biased_off_center_disconnected_filter,8,0.36450719069564363
282,uniform_biased_RRT_biased_off_center_disconnected_filter,80,0.25965161825390637
283,uniform_biased_RRT_biased_off_center_disconnected_filter,81,0.4711629163555705
284,uniform_biased_RRT_biased_off_center_disconnected_filter,82,0.30719257627334057
285,uniform_biased_RRT_biased_off_center_disconnected_filter,83,0.17510373309520444
286,uniform_biased_RRT_biased_off_center_disconnected_filter,84,0.19490542242571876
287,uniform_biased_RRT_biased_off_center_disconnected_filter,85,0.2164689284836802
288,uniform_biased_RRT_biased_off_center_disconnected_filter,86,0.2654616841381046
289,uniform_biased_RRT_biased_off_center_disconnected_filter,87,0.33895652355337846
290,uniform_biased_RRT_biased_off_center_disconnected_filter,88,0.1880941534810016
291,uniform_biased_RRT_biased_off_center_disconnected_filter,89,0.35898599270722154
292,uniform_biased_RRT_biased_off_center_disconnected_filter,9,0.3298638518555698
293,uniform_biased_RRT_biased_off_center_disconnected_filter,90,0.328177760456703
294,uniform_biased_RRT_biased_off_center_disconnected_filter,91,0.2174208398656894
295,uniform_biased_RRT_biased_off_center_disconnected_filter,92,0.5007812066341671
296,uniform_biased_RRT_biased_off_center_disconnected_filter,93,0.34760870923477727
297,uniform_biased_RRT_biased_off_center_disconnected_filter,94,0.30348701143007656
298,uniform_biased_RRT_biased_off_center_disconnected_filter,95,0.20837770966757038
299,uniform_biased_RRT_biased_off_center_disconnected_filter,96,0.2555527645228529
300,uniform_biased_RRT_biased_off_center_disconnected_filter,97,0.22920428075156835
301,uniform_biased_RRT_biased_off_center_disconnected_filter,98,0.1830202978425047
302,uniform_biased_RRT_biased_off_center_disconnected_filter,99,0.2660861879756992
303,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,-1,0.5668552153050455
304,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,0,0.35924120408014176
305,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,1,0.4106151627103137
306,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,10,1.1287387455817097
307,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,11,0.5895713248150285
308,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,12,0.4658632678451127
309,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,13,0.3769732649675936
310,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,14,0.6389933913289129
311,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,15,0.4961138695401549
312,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,16,0.40823528769610823
313,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,17,0.8137201785656576
314,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,18,0.3664287389198252
315,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,19,0.5200171870518521
316,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,2,0.39658928672045496
317,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,20,0.7449493669572396
318,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,21,0.6985295403483638
319,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,22,0.69150909662785
320,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,23,0.3607605965682648
321,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,24,0.5113301240444138
322,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,25,0.35003872684292364
323,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,26,0.7403244736582705
324,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,27,0.3680084805773025
325,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,28,0.6442037096939623
326,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,29,0.41370511948074296
327,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,3,0.315813540430706
328,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,30,0.5749458203222554
329,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,31,0.9800319762323292
330,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,32,0.4090491496383927
331,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,33,0.6974289524731254
332,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,34,0.5922170882783415
333,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,35,0.4191505211472163
334,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,36,0.3924611437147302
335,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,37,0.7241432816130325
336,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,38,0.5629666189491102
337,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,39,0.4606613345652375
338,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,4,0.43389886348464324
339,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,40,0.6169829749645583
340,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,41,0.5070272750432091
341,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,42,0.7076312650658385
342,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,43,0.5253450923059075
343,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,44,0.4857932631725193
344,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,45,0.4249545799642981
345,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,46,1.0863777031362243
346,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,47,0.39470090206527647
347,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,48,0.6387716682704649
348,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,49,0.5592019011678437
349,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,5,0.6162411321054937
350,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,50,0.609830311116679
351,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,51,0.44888721881836113
352,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,52,0.818214200783494
353,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,53,0.6894873536999548
354,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,54,0.49469327271166574
355,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,55,0.5329132953705575
356,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,56,0.607346789554062
357,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,57,0.5877225835505525
358,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,58,0.7394228235283781
359,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,59,0.9820360413718846
360,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,6,0.5558503930268569
361,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,60,0.40473273796105597
362,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,61,0.44343431993814
363,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,62,0.7431882230617507
364,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,63,0.6710335763866553
365,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,64,0.5761457771775218
366,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,65,0.5580005554341296
367,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,66,0.5488407196691406
368,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,67,0.3747878562954884
369,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,68,0.519656252049105
370,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,69,0.5594117239069606
371,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,7,0.7192875104679306
372,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,70,0.5321832466498322
373,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,71,0.8339021234786955
374,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,72,0.8881124857098456
375,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,73,0.5238194313175649
376,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,74,0.708972443607438
377,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,75,0.3766832570003271
378,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,76,0.8615105566783103
379,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,77,0.4829041938740138
380,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,78,0.5241441558106026
381,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,79,0.504973744548204
382,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,8,0.5471907580836157
383,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,80,0.39018589379680646
384,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,81,0.49402725656454494
385,uniform_biased_RRT_biased_off_center_disconnected_filter_ch,82,0.6116680496981856
