,experiment,num,variance
166,uniform_biased_RRT_biased_off_center_connected,67,0.054760899727175454
167,uniform_biased_RRT_biased_off_center_connected,68,0.0805479776113229
168,uniform_biased_RRT_biased_off_center_connected,69,0.04676316462699012
169,uniform_biased_RRT_biased_off_center_connected,7,0.08061538427746734
170,uniform_biased_RRT_biased_off_center_connected,70,0.10970164610356654
171,uniform_biased_RRT_biased_off_center_connected,71,0.13539523817276525
172,uniform_biased_RRT_biased_off_center_connected,72,0.1453882659937425
173,uniform_biased_RRT_biased_off_center_connected,73,0.11099776447434512
174,uniform_biased_RRT_biased_off_center_connected,74,0.11351565688485403
175,uniform_biased_RRT_biased_off_center_connected,75,0.09694120495408917
176,uniform_biased_RRT_biased_off_center_connected,76,0.09962083045443719
177,uniform_biased_RRT_biased_off_center_connected,77,0.1255180163799252
178,uniform_biased_RRT_biased_off_center_connected,78,0.10033860399734941
179,uniform_biased_RRT_biased_off_center_connected,79,0.09958432557754951
180,uniform_biased_RRT_biased_off_center_connected,8,0.05780018667645403
181,uniform_biased_RRT_biased_off_center_connected,80,0.17432279976673978
182,uniform_biased_RRT_biased_off_center_connected,81,0.06997945557016746
183,uniform_biased_RRT_biased_off_center_connected,82,0.22986475178847338
184,uniform_biased_RRT_biased_off_center_connected,83,0.07730074959461086
185,uniform_biased_RRT_biased_off_center_connected,84,0.12069935859529324
186,uniform_biased_RRT_biased_off_center_connected,85,0.16185793524030295
187,uniform_biased_RRT_biased_off_center_connected,86,0.14120836627909392
188,uniform_biased_RRT_biased_off_center_connected,87,0.14731031175967776
189,uniform_biased_RRT_biased_off_center_connected,88,0.07594577813933426
190,uniform_biased_RRT_biased_off_center_connected,89,0.11732427581929653
191,uniform_biased_RRT_biased_off_center_connected,9,0.11556407069999432
192,uniform_biased_RRT_biased_off_center_connected,90,0.246296302615992
193,uniform_biased_RRT_biased_off_center_connected,91,0.08005991278736849
194,uniform_biased_RRT_biased_off_center_connected,92,0.08942231753104507
195,uniform_biased_RRT_biased_off_center_connected,93,0.09850623193525694
196,uniform_biased_RRT_biased_off_center_connected,94,0.06339779218230006
197,uniform_biased_RRT_biased_off_center_connected,95,0.08817785276426544
198,uniform_biased_RRT_biased_off_center_connected,96,0.1117764434719628
199,uniform_biased_RRT_biased_off_center_connected,97,0.07040905732980994
200,uniform_biased_RRT_biased_off_center_connected,98,0.06729018595240797
201,uniform_biased_RRT_biased_off_center_connected,99,0.0854611873124771
202,uniform_biased_RRT_biased_off_center_connected_filter,-1,0.030827943077838933
203,uniform_biased_RRT_biased_off_center_connected_filter,0,0.030779109032644747
204,uniform_biased_RRT_biased_off_center_connected_filter,1,0.03243527430881991
205,uniform_biased_RRT_biased_off_center_connected_filter,10,0.030371816183376577
206,uniform_biased_RRT_biased_off_center_connected_filter,11,0.02352932890047489
207,uniform_biased_RRT_biased_off_center_connected_filter,12,0.0382758312944534
208,uniform_biased_RRT_biased_off_center_connected_filter,13,0.0208963975759535
209,uniform_biased_RRT_biased_off_center_connected_filter,14,0.021079392661345047
210,uniform_biased_RRT_biased_off_center_connected_filter,15,0.024181785523497288
211,uniform_biased_RRT_biased_off_center_connected_filter,16,0.035836445932405356
212,uniform_biased_RRT_biased_off_center_connected_filter,17,0.02822263872446729
213,uniform_biased_RRT_biased_off_center_connected_filter,18,0.02410068367000179
214,uniform_biased_RRT_biased_off_center_connected_filter,19,0.036170797469788324
215,uniform_biased_RRT_biased_off_center_connected_filter,2,0.019519454235226184
216,uniform_biased_RRT_biased_off_center_connected_filter,20,0.03712078854525058
217,uniform_biased_RRT_biased_off_center_connected_filter,21,0.037937001898111125
218,uniform_biased_RRT_biased_off_center_connected_filter,22,0.027110949124946267
219,uniform_biased_RRT_biased_off_center_connected_filter,23,0.02590065492041114
220,uniform_biased_RRT_biased_off_center_connected_filter,24,0.03010517840035413
221,uniform_biased_RRT_biased_off_center_connected_filter,25,0.03243714511515907
222,uniform_biased_RRT_biased_off_center_connected_filter,26,0.03154059443640212
223,uniform_biased_RRT_biased_off_center_connected_filter,27,0.041913245572501166
224,uniform_biased_RRT_biased_off_center_connected_filter,28,0.047044840188537745
225,uniform_biased_RRT_biased_off_center_connected_filter,29,0.030493869113603
226,uniform_biased_RRT_biased_off_center_connected_filter,3,0.030428201036678267
227,uniform_biased_RRT_biased_off_center_connected_filter,30,0.029126758031763938
228,uniform_biased_RRT_biased_off_center_connected_filter,31,0.027042536718195762
229,uniform_biased_RRT_biased_off_center_connected_filter,32,0.024681417490162578
230,uniform_biased_RRT_biased_off_center_connected_filter,33,0.027055494218458896
231,uniform_biased_RRT_biased_off_center_connected_filter,34,0.02852180964525181
232,uniform_biased_RRT_biased_off_center_connected_filter,35,0.023384372289019812
233,uniform_biased_RRT_biased_off_center_connected_filter,36,0.0320914432938277
234,uniform_biased_RRT_biased_off_center_connected_filter,37,0.023746542210009214
235,uniform_biased_RRT_biased_off_center_connected_filter,38,0.025559543214679077
236,uniform_biased_RRT_biased_off_center_connected_filter,39,0.021796120106757584
237,uniform_biased_RRT_biased_off_center_connected_filter,4,0.042149194812762296
238,uniform_biased_RRT_biased_off_center_connected_filter,40,0.020946694737969965
239,uniform_biased_RRT_biased_off_center_connected_filter,41,0.03559634898665541
240,uniform_biased_RRT_biased_off_center_connected_filter,42,0.02749224816600226
241,uniform_biased_RRT_biased_off_center_connected_filter,43,0.023232542790748375
242,uniform_biased_RRT_biased_off_center_connected_filter,44,0.0329884196053183
243,uniform_biased_RRT_biased_off_center_connected_filter,45,0.030636586052453705
244,uniform_biased_RRT_biased_off_center_connected_filter,46,0.06693945083722591
245,uniform_biased_RRT_biased_off_center_connected_filter,47,0.041323965499537284
246,uniform_biased_RRT_biased_off_center_connected_filter,48,0.030684583341428536
247,uniform_biased_RRT_biased_off_center_connected_filter,49,0.018685823421416486
248,uniform_biased_RRT_biased_off_center_connected_filter,5,0.020420153418058046
249,uniform_biased_RRT_biased_off_center_connected_filter,50,0.02379025809126148
250,uniform_biased_RRT_biased_off_center_connected_filter,51,0.03875927430177512
251,uniform_biased_RRT_biased_off_center_connected_filter,52,0.034578524250794086
252,uniform_biased_RRT_biased_off_center_connected_filter,53,0.02461960531594029
253,uniform_biased_RRT_biased_off_center_connected_filter,54,0.02890964396998249
254,uniform_biased_RRT_biased_off_center_connected_filter,55,0.031327455914032735
255,uniform_biased_RRT_biased_off_center_connected_filter,56,0.0299203300365161
256,uniform_biased_RRT_biased_off_center_connected_filter,57,0.02441891329619479
257,uniform_biased_RRT_biased_off_center_connected_filter,58,0.03682936034440393
258,uniform_biased_RRT_biased_off_center_connected_filter,59,0.02827286487548575
259,uniform_biased_RRT_biased_off_center_connected_filter,6,0.02619176728797926
260,uniform_biased_RRT_biased_off_center_connected_filter,60,0.03402340318307043
261,uniform_biased_RRT_biased_off_center_connected_filter,61,0.02557185587779396
262,uniform_biased_RRT_biased_off_center_connected_filter,62,0.025072249286543155
263,uniform_biased_RRT_biased_off_center_connected_filter,63,0.03563542367143987
264,uniform_biased_RRT_biased_off_center_connected_filter,64,0.02924923821363938
265,uniform_biased_RRT_biased_off_center_connected_filter,65,0.02560843649321014
266,uniform_biased_RRT_biased_off_center_connected_filter,66,0.019354809244646706
267,uniform_biased_RRT_biased_off_center_connected_filter,67,0.023198064463271238
268,uniform_biased_RRT_biased_off_center_connected_filter,68,0.028449441327043044
269,uniform_biased_RRT_biased_off_center_connected_filter,69,0.0699537484608919
270,uniform_biased_RRT_biased_off_center_connected_filter,7,0.027636227259755692
271,uniform_biased_RRT_biased_off_center_connected_filter,70,0.046432034289954516
272,uniform_biased_RRT_biased_off_center_connected_filter,71,0.023206983636972694
273,uniform_biased_RRT_biased_off_center_connected_filter,72,0.02444553084869945
274,uniform_biased_RRT_biased_off_center_connected_filter,73,0.027631518344246844
275,uniform_biased_RRT_biased_off_center_connected_filter,74,0.026131530262068388
276,uniform_biased_RRT_biased_off_center_connected_filter,75,0.022192763731197947
277,uniform_biased_RRT_biased_off_center_connected_filter,76,0.032242656351558416
278,uniform_biased_RRT_biased_off_center_connected_filter,77,0.023416078893507025
279,uniform_biased_RRT_biased_off_center_connected_filter,78,0.026789253842177785
280,uniform_biased_RRT_biased_off_center_connected_filter,79,0.02949382335477741
281,uniform_biased_RRT_biased_off_center_connected_filter,8,0.020964686445959023
282,uniform_biased_RRT_biased_off_center_connected_filter,80,0.022308354074155445
283,uniform_biased_RRT_biased_off_center_connected_filter,81,0.023484400669419515
284,uniform_biased_RRT_biased_off_center_connected_filter,82,0.02819121323537657
285,uniform_biased_RRT_biased_off_center_connected_filter,83,0.03173281157399859
286,uniform_biased_RRT_biased_off_center_connected_filter,84,0.022812534597564958
287,uniform_biased_RRT_biased_off_center_connected_filter,85,0.02407827522185945
288,uniform_biased_RRT_biased_off_center_connected_filter,86,0.04028507704893053
289,uniform_biased_RRT_biased_off_center_connected_filter,87,0.05172031990119673
290,uniform_biased_RRT_biased_off_center_connected_filter,88,0.025103135926843333
291,uniform_biased_RRT_biased_off_center_connected_filter,89,0.024363540869168143
292,uniform_biased_RRT_biased_off_center_connected_filter,9,0.032032726475562885
293,uniform_biased_RRT_biased_off_center_connected_filter,90,0.038380710006631444
294,uniform_biased_RRT_biased_off_center_connected_filter,91,0.023326961309302292
295,uniform_biased_RRT_biased_off_center_connected_filter,92,0.03541048156998338
296,uniform_biased_RRT_biased_off_center_connected_filter,93,0.029448375752875223
297,uniform_biased_RRT_biased_off_center_connected_filter,94,0.028917208306965782
298,uniform_biased_RRT_biased_off_center_connected_filter,95,0.03267906149235064
299,uniform_biased_RRT_biased_off_center_connected_filter,96,0.025626668065163543
300,uniform_biased_RRT_biased_off_center_connected_filter,97,0.024550667337982966
301,uniform_biased_RRT_biased_off_center_connected_filter,98,0.026501450429566354
302,uniform_biased_RRT_biased_off_center_connected_filter,99,0.02787375894049101
303,uniform_biased___off_center_connected,-1,0.07951993877295549
304,uniform_biased___off_center_connected,0,0.06618084638721491
305,uniform_biased___off_center_connected,1,0.07199086146227829
306,uniform_biased___off_center_connected,10,0.07804648975759974
307,uniform_biased___off_center_connected,11,0.07343283808634997
308,uniform_biased___off_center_connected,12,0.0790726638131553
309,uniform_biased___off_center_connected,13,0.0764683805892434
310,uniform_biased___off_center_connected,14,0.06957609312513818
311,uniform_biased___off_center_connected,15,0.07338119484638438
312,uniform_biased___off_center_connected,16,0.07533385514763016
313,uniform_biased___off_center_connected,17,0.07216710181051476
314,uniform_biased___off_center_connected,18,0.07285477548843601
315,uniform_biased___off_center_connected,19,0.07756517063726805
316,uniform_biased___off_center_connected,2,0.08607076524324256
317,uniform_biased___off_center_connected,20,0.07155964777376612
318,uniform_biased___off_center_connected,21,0.07819000926070138
319,uniform_biased___off_center_connected,22,0.06702735353090702
320,uniform_biased___off_center_connected,23,0.0786442734627019
321,uniform_biased___off_center_connected,24,0.0756631261876392
322,uniform_biased___off_center_connected,25,0.07285257307441716
323,uniform_biased___off_center_connected,26,0.07726835940783736
324,uniform_biased___off_center_connected,27,0.07570014117895245
325,uniform_biased___off_center_connected,28,0.06999817013982694
326,uniform_biased___off_center_connected,29,0.07724651149443956
327,uniform_biased___off_center_connected,3,0.0833350509193598
328,uniform_biased___off_center_connected,30,0.07298914702400496
329,uniform_biased___off_center_connected,31,0.08007230887324823
330,uniform_biased___off_center_connected,32,0.07445797307372902
331,uniform_biased___off_center_connected,33,0.0830229550429471
332,uniform_biased___off_center_connected,34,0.0783445305185896
333,uniform_biased___off_center_connected,35,0.08899247272671738
334,uniform_biased___off_center_connected,36,0.08489565532222103
335,uniform_biased___off_center_connected,37,0.07308172433797537
336,uniform_biased___off_center_connected,38,0.0709443987765905
337,uniform_biased___off_center_connected,39,0.06930918590251535
338,uniform_biased___off_center_connected,4,0.09008878900439543
339,uniform_biased___off_center_connected,40,0.0752547378501759
340,uniform_biased___off_center_connected,41,0.07507443119859666
341,uniform_biased___off_center_connected,42,0.07559125871921292
342,uniform_biased___off_center_connected,43,0.07012774524780765
343,uniform_biased___off_center_connected,44,0.08381828917853179
344,uniform_biased___off_center_connected,45,0.07162783357883681
345,uniform_biased___off_center_connected,46,0.06757269692541268
346,uniform_biased___off_center_connected,47,0.06622298170940759
347,uniform_biased___off_center_connected,48,0.07328294669626126
348,uniform_biased___off_center_connected,49,0.08301251325484994
349,uniform_biased___off_center_connected,5,0.07815936293797886
350,uniform_biased___off_center_connected,50,0.07467203505364019
351,uniform_biased___off_center_connected,51,0.07232837771271713
352,uniform_biased___off_center_connected,52,0.07270211076918238
353,uniform_biased___off_center_connected,53,0.08270962517009572
354,uniform_biased___off_center_connected,54,0.07679960786986843
355,uniform_biased___off_center_connected,55,0.0733285405692287
356,uniform_biased___off_center_connected,56,0.08664197119651602
357,uniform_biased___off_center_connected,57,0.08042519850881329
358,uniform_biased___off_center_connected,58,0.07104667480842243
359,uniform_biased___off_center_connected,59,0.07026683892124712
360,uniform_biased___off_center_connected,6,0.0809107677515096
361,uniform_biased___off_center_connected,60,0.0730084791250308
362,uniform_biased___off_center_connected,61,0.0870400744585073
363,uniform_biased___off_center_connected,62,0.07770664775473944
364,uniform_biased___off_center_connected,63,0.07312628709314488
365,uniform_biased___off_center_connected,64,0.07188417705412084
366,uniform_biased___off_center_connected,65,0.08453093237271722
367,uniform_biased___off_center_connected,66,0.08392821327840114
368,uniform_biased___off_center_connected,67,0.07937283501085676
369,uniform_biased___off_center_connected,68,0.07072995798929717
370,uniform_biased___off_center_connected,69,0.08193459993318328
371,uniform_biased___off_center_connected,7,0.06920482650322539
372,uniform_biased___off_center_connected,70,0.07636055825178156
373,uniform_biased___off_center_connected,71,0.07773094145349747
374,uniform_biased___off_center_connected,72,0.06508975383644812
375,uniform_biased___off_center_connected,73,0.0756351907877488
376,uniform_biased___off_center_connected,74,0.06320191691278293
377,uniform_biased___off_center_connected,75,0.08039807534048618
378,uniform_biased___off_center_connected,76,0.08013160132327622
379,uniform_biased___off_center_connected,77,0.07890363920578035
380,uniform_biased___off_center_connected,78,0.08128261322554764
381,uniform_biased___off_center_connected,79,0.06032423004541178
382,uniform_biased___off_center_connected,8,0.07364097877319345
383,uniform_biased___off_center_connected,80,0.07039668902773069
384,uniform_biased___off_center_connected,81,0.07255096118848803
385,uniform_biased___off_center_connected,82,0.07400686260026972
386,uniform_biased___off_center_connected,83,0.06325099556241134
387,uniform_biased___off_center_connected,84,0.07064283251027138
388,uniform_biased___off_center_connected,85,0.08587049463723691
389,uniform_biased___off_center_connected,86,0.07655929564645197
390,uniform_biased___off_center_connected,87,0.09343926703215331
391,uniform_biased___off_center_connected,88,0.07790692315783358
392,uniform_biased___off_center_connected,89,0.07302484440237135
393,uniform_biased___off_center_connected,9,0.06729966813252977
394,uniform_biased___off_center_connected,90,0.07729845850650409
395,uniform_biased___off_center_connected,91,0.07271235575754606
396,uniform_biased___off_center_connected,92,0.07810551163313496
397,uniform_biased___off_center_connected,93,0.0901009064920913
398,uniform_biased___off_center_connected,94,0.078232285139116
399,uniform_biased___off_center_connected,95,0.07789211516944515
400,uniform_biased___off_center_connected,96,0.07779954915017985
401,uniform_biased___off_center_connected,97,0.07884231915234474
402,uniform_biased___off_center_connected,98,0.07736987540754796
403,uniform_biased___off_center_connected,99,0.07735026625009382
404,uniform_biased_grid-walk_biased_off_center_connected_multiple,-1,0.021591856011819496
405,uniform_biased_grid-walk_biased_off_center_connected_multiple,0,0.027676181666757577
406,uniform_biased_grid-walk_biased_off_center_connected_multiple,1,0.03635423228656859
407,uniform_biased_grid-walk_biased_off_center_connected_multiple,10,0.0212428330402955
408,uniform_biased_grid-walk_biased_off_center_connected_multiple,11,0.02636685751128326
409,uniform_biased_grid-walk_biased_off_center_connected_multiple,12,0.0408284165676222
410,uniform_biased_grid-walk_biased_off_center_connected_multiple,13,0.021091930596588083
411,uniform_biased_grid-walk_biased_off_center_connected_multiple,14,0.02771168688657318
412,uniform_biased_grid-walk_biased_off_center_connected_multiple,15,0.02817837329271246
413,uniform_biased_grid-walk_biased_off_center_connected_multiple,16,0.03580691930537085
414,uniform_biased_grid-walk_biased_off_center_connected_multiple,17,0.027761696199860627
415,uniform_biased_grid-walk_biased_off_center_connected_multiple,18,0.022616797221598935
416,uniform_biased_grid-walk_biased_off_center_connected_multiple,19,0.017834943893637
417,uniform_biased_grid-walk_biased_off_center_connected_multiple,2,0.019733480574536746
418,uniform_biased_grid-walk_biased_off_center_connected_multiple,20,0.028952652977405652
419,uniform_biased_grid-walk_biased_off_center_connected_multiple,21,0.020027515007540814
420,uniform_biased_grid-walk_biased_off_center_connected_multiple,22,0.020757965870344442
421,uniform_biased_grid-walk_biased_off_center_connected_multiple,23,0.0364453261716869
422,uniform_biased_grid-walk_biased_off_center_connected_multiple,24,0.044620255698193494
423,uniform_biased_grid-walk_biased_off_center_connected_multiple,25,0.018106445484853385
424,uniform_biased_grid-walk_biased_off_center_connected_multiple,26,0.039555119799776446
425,uniform_biased_grid-walk_biased_off_center_connected_multiple,27,0.013252710301055662
426,uniform_biased_grid-walk_biased_off_center_connected_multiple,28,0.018859619579898672
427,uniform_biased_grid-walk_biased_off_center_connected_multiple,29,0.018892336670182613
428,uniform_biased_grid-walk_biased_off_center_connected_multiple,3,0.02733005924064817
429,uniform_biased_grid-walk_biased_off_center_connected_multiple,30,0.026611211325028673
430,uniform_biased_grid-walk_biased_off_center_connected_multiple,31,0.03272005125330029
431,uniform_biased_grid-walk_biased_off_center_connected_multiple,32,0.02365519655418868
432,uniform_biased_grid-walk_biased_off_center_connected_multiple,33,0.04619545491727302
433,uniform_biased_grid-walk_biased_off_center_connected_multiple,34,0.021275887407869773
434,uniform_biased_grid-walk_biased_off_center_connected_multiple,35,0.03311275260889152
435,uniform_biased_grid-walk_biased_off_center_connected_multiple,36,0.02306702408900451
